200 5
-0.25262314	-0.636721178	-0.436228038	-0.54808493	-0.271696898
-0.138184572	-0.520141164	-0.267664636	-0.395645038	-0.008905702
-0.138184572	-0.481281159	-0.169335985	-0.306721767	-0.038104723
-0.052355645	-0.636721178	-0.267664636	-0.357535065	-0.154900811
0.033473281	-0.209261126	-0.056960383	-0.281315118	0.049492342
0.176521492	-0.364701145	0.027321318	-0.14157855	0.195487451
0.205131134	-0.442421154	-0.071007333	-0.281315118	0.137089407
0.434008271	-0.053821107	0.406588973	0.315741128	0.487477669
0.519837198	0.023898903	0.561105425	0.391961074	0.633472778
0.54844684	-0.286981135	0.322307272	0.112487937	0.370681582
0.54844684	-0.014961102	0.350401173	0.252224506	0.604273756
0.634275766	-0.092681111	0.547058475	0.430071047	0.779467886
0.662885408	0.062758908	0.673481027	0.569807615	0.721069843
0.691495051	0.257058931	0.645387127	0.620620913	0.896263974
0.748714335	0.373638946	0.940373081	0.798467454	0.925462995
0.805933619	0.257058931	0.813950529	0.734950832	1.071458104
0.863152903	0.257058931	0.799903579	0.696840859	0.954662017
0.863152903	0.295918936	0.673481027	0.480884344	0.867064952
0.920372188	0.257058931	0.715621877	0.595214264	1.013060061
0.920372188	0.412498951	0.996560881	0.8746874	1.129856148
1.09203004	0.529078965	0.982513931	0.861984076	1.100657126
1.09203004	0.645658979	1.080842582	1.001720644	1.129856148
1.292297535	0.373638946	1.193218184	1.027127293	1.15905517
1.435345746	0.645658979	1.502251088	1.281193781	1.626239518
1.549784315	0.878819008	1.516298038	1.370117051	1.567841475
1.692832525	1.073119031	1.881518743	1.687700161	2.005826801
1.721442168	1.034259027	1.909612644	1.687700161	1.918229736
1.721442168	0.801098998	1.586532789	1.497150295	1.772234627
1.807271094	1.150839041	1.867471793	1.852843378	2.064224845
1.864490378	1.189699046	1.755096192	1.674996836	1.889030714
2.121977158	1.578299093	2.120316897	1.992579946	2.181020932
2.1505868	1.150839041	2.176504697	2.081503217	2.210219954
-1.397008826	-1.180761245	-1.503796253	-1.577054205	-1.235264616
-1.196741331	-1.375061268	-1.461655402	-1.564350881	-1.264463638
-0.882035267	-1.06418123	-1.124528598	-1.195954474	-0.914075377
-0.853425625	-0.481281159	-0.998106046	-1.056217906	-0.738881246
-0.767596699	-0.597861173	-0.885730444	-0.929184662	-0.622085159
-0.452890635	-0.32584114	-0.717167042	-0.637008201	-0.417692007
-0.452890635	0.023898903	-0.464321939	-0.509974957	-0.388492985
-0.367061709	-0.209261126	-0.56265059	-0.586194904	-0.446891028
-0.25262314	0.179338922	-0.351946337	-0.382941714	-0.330094941
-0.195403856	0.101618912	-0.295758536	-0.34483174	-0.213298854
-0.166794214	-0.170401121	-0.281711586	-0.395645038	-0.008905702
0.004863639	0.295918936	-0.127195134	-0.166985199	0.02029332
0.004863639	0.49021896	-0.071007333	-0.14157855	-0.067303745
0.004863639	0.529078965	-0.155289034	-0.243205145	-0.067303745
0.033473281	0.334778941	-0.155289034	-0.205095172	-0.067303745
0.14791185	0.334778941	-0.071007333	-0.05265528	-0.008905702
0.14791185	0.373638946	-0.099101234	-0.039951955	-0.038104723
0.176521492	0.49021896	-0.071007333	-0.103468577	-0.096502767
0.319569703	0.606798974	0.027321318	0.074377964	0.195487451
0.434008271	0.684518984	0.13969692	0.099784613	0.166288429
0.54844684	0.606798974	0.336354222	0.404664398	0.458278647
0.54844684	0.645658979	0.336354222	0.328444452	0.575074734
0.54844684	0.762238993	0.16779082	0.150597911	0.166288429
0.577056482	0.49021896	0.266119471	0.277631154	0.429079625
0.691495051	0.839959003	0.364448123	0.391961074	0.487477669
0.691495051	1.383999069	0.813950529	0.836577427	0.925462995
0.777323977	1.150839041	0.420635923	0.518994318	0.604273756
0.805933619	1.073119031	0.490870674	0.455477696	0.545875712
0.805933619	1.150839041	0.617293226	0.658730886	0.691870821
0.834543261	0.723378989	0.687527977	0.709544183	0.750268865
0.863152903	0.684518984	0.364448123	0.379257749	0.283084516
0.920372188	0.956539017	0.518964575	0.518994318	0.750268865
0.94898183	1.539439088	0.589199326	0.67143421	0.370681582
1.006201114	1.267419055	0.799903579	0.747654157	0.808666908
1.006201114	1.383999069	0.813950529	0.78576413	0.925462995
1.177858967	1.539439088	1.094889533	0.912797373	1.217453213
1.235078251	1.500579084	1.024654782	0.950907347	1.129856148
1.235078251	2.005759146	1.122983433	1.268490456	1.129856148
1.263687893	1.539439088	1.165124284	1.103347239	1.071458104
1.292297535	1.733739112	1.080842582	0.976313995	1.3342493
1.34951682	1.267419055	1.024654782	0.976313995	1.15905517
1.406736104	1.850319127	1.108936483	1.154160537	1.509443431
1.435345746	1.850319127	1.319640736	1.243083807	1.509443431
1.521174673	1.461719079	1.094889533	1.052533942	1.013060061
1.635613241	2.200059169	1.64272059	1.522556944	1.743035605
1.664222883	2.04461915	1.277499885	1.243083807	1.363448322
1.75005181	1.694879108	1.347734636	1.370117051	1.626239518
1.807271094	1.733739112	1.474157188	1.3955237	1.597040496
1.978928947	1.733739112	1.530344989	1.560666917	1.684637562
2.1505868	2.899539255	1.979847395	2.043393243	2.064224845
